2018,1,16,21,0,1.5,64,73.76,6.6
2018,1,16,22,0,1.2,70,78.55,6
2018,1,16,23,0,0.9,73,82.27,5.5
2018,1,17,0,0,0.8,69,84.46,5.2
2018,1,17,1,0,0.7,52,84.64,5
2018,1,17,2,0,0.6,35,84.92,4.6
2018,1,17,3,0,0.6,59,84.81,4.2
2018,1,17,4,0,0.6,98,85.61,3.7
2018,1,17,5,0,0.7,108,87.29,3.1
2018,1,17,6,0,0.9,114,85.15,3.2
2018,1,17,7,37,1.1,113,72.12,5.5
2018,1,17,8,247,1.2,113,55.23,9.9
2018,1,17,9,485,1.2,126,38.96,14.5
2018,1,17,10,676,0.8,143,28.29,17.6
2018,1,17,11,732,0.6,210,23.39,19.6
2018,1,17,12,746,0.7,280,21.37,20.7
2018,1,17,13,794,0.9,298,20.78,21.1
2018,1,17,14,690,1.1,302,21.57,20.8
2018,1,17,15,562,1.2,309,23.24,19.9
2018,1,17,16,310,1.1,325,27.14,17.8
2018,1,17,17,115,1,337,32.98,16.4
2018,1,17,18,0,0.5,22,52.08,11.1
2018,1,17,19,0,0.3,92,58.63,9.7
2018,1,17,20,0,0.3,117,61,9.2
2018,1,17,21,0,0.3,61,61.96,8.8
2018,1,17,22,0,0.4,31,64.93,8.1
2018,1,17,23,0,0.4,38,67.15,7.6
2018,1,18,0,0,0.4,94,68.71,7.2
2018,1,18,1,0,0.4,156,69.26,7
2018,1,18,2,0,0.5,174,70.29,6.7
2018,1,18,3,0,0.5,179,71.38,6.5
2018,1,18,4,0,0.5,185,73.48,6.2
2018,1,18,5,0,0.4,208,74.8,6
2018,1,18,6,0,0.4,259,74.56,6.1
2018,1,18,7,25,0.5,268,69.71,7.2
2018,1,18,8,182,0.5,237,60.26,9.7
2018,1,18,9,383,0.5,225,48.59,12.6
2018,1,18,10,552,0.6,229,37.94,15.1
2018,1,18,11,678,0.7,237,31.76,16.8
2018,1,18,12,764,0.8,239,28.51,18
2018,1,18,13,754,0.9,244,26.6,19
2018,1,18,14,661,1.1,254,25.55,19.6
2018,1,18,15,434,1.1,262,26.05,19.3
2018,1,18,16,319,1,259,29.46,17.6
2018,1,18,17,134,0.8,253,36.24,16.3
2018,1,18,18,0,0.3,279,53.62,11.4
2018,1,18,19,0,0.3,243,59.85,10.2
2018,1,18,20,0,0.5,212,64.04,9.3
2018,1,18,21,0,0.7,214,67.06,8.6
2018,1,18,22,0,0.8,225,68.29,8.2
2018,1,18,23,0,0.8,241,68.35,8
2018,1,19,0,0,0.8,257,68.26,7.8
2018,1,19,1,0,0.8,268,68.48,7.5
2018,1,19,2,0,0.8,272,68.01,7.4
2018,1,19,3,0,0.7,267,66.14,7.6
2018,1,19,4,0,0.7,254,65.22,7.6
2018,1,19,5,0,0.7,242,65.43,7.4
2018,1,19,6,0,0.7,230,64.55,7.5
2018,1,19,7,34,0.9,217,58.37,9.1
2018,1,19,8,244,1,220,50.5,12.2
2018,1,19,9,472,1,226,41.63,15.2
2018,1,19,10,660,1.2,226,33.88,17.4
2018,1,19,11,671,1.5,230,29.75,19.1
2018,1,19,12,672,1.8,236,27.63,20.2
2018,1,19,13,697,2,242,27.14,20.3
2018,1,19,14,657,2.1,247,27.56,19.9
2018,1,19,15,550,1.9,254,28.73,19.1
2018,1,19,16,278,1.4,262,31.6,17.5
2018,1,19,17,117,0.9,265,37.72,16.4
2018,1,19,18,0,0.4,275,49.33,12.9
2018,1,19,19,0,0.4,249,50.61,12.3
2018,1,19,20,0,0.5,225,50.6,11.9
2018,1,19,21,0,0.7,219,50.87,11.4
2018,1,19,22,0,0.7,221,52.22,10.6
2018,1,19,23,0,0.7,223,53.23,9.9
2018,1,20,0,0,0.7,223,54.23,9.3
2018,1,20,1,0,0.8,223,55.5,8.7
2018,1,20,2,0,0.8,222,56.29,8.3
2018,1,20,3,0,0.8,218,58.03,7.8
2018,1,20,4,0,0.8,212,60.11,7.4
2018,1,20,5,0,0.8,207,62.02,7.1
2018,1,20,6,0,0.7,209,61.93,7.3
