Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,4,3,5,30,0,0,0,0.7,173,62.77,10.2,787,N/A
2019,4,3,6,30,7,37,7,0.9,185,56.2,11.7,788,N/A
2019,4,3,7,30,70,519,192,1.2,209,43.88,15.7,788,N/A
2019,4,3,8,30,103,744,449,1.5,219,29.45,19.9,789,N/A
2019,4,3,9,30,126,846,689,1.8,211,21.49,22.9,789,N/A
2019,4,3,10,30,145,895,882,2,206,18.32,25,788,N/A
2019,4,3,11,30,222,797,961,2.3,209,16.54,26.5,788,N/A
2019,4,3,12,30,513,248,753,2.6,214,15.63,27.4,787,N/A
2019,4,3,13,30,479,414,871,2.9,218,15.47,27.7,786,N/A
2019,4,3,14,30,402,398,746,3.2,221,15.94,27.4,786,N/A
2019,4,3,15,30,316,332,556,3.2,226,16.89,26.6,786,N/A
2019,4,3,16,30,180,560,480,3,230,18.67,25.1,786,N/A
2019,4,3,17,30,121,367,236,2.8,233,20.06,24.2,786,N/A
2019,4,3,18,30,30,98,37,1.2,239,29.42,19.6,787,N/A
2019,4,3,19,30,0,0,0,0.8,241,35.57,17.3,787,N/A
2019,4,3,20,30,0,0,0,0.9,242,40.23,15.9,788,N/A
2019,4,3,21,30,0,0,0,1,242,43.47,14.9,788,N/A
2019,4,3,22,30,0,0,0,1,239,45.98,14.1,789,N/A
2019,4,3,23,30,0,0,0,1,232,48.3,13.4,788,N/A
2019,4,4,0,30,0,0,0,0.9,227,50.9,12.7,788,N/A
2019,4,4,1,30,0,0,0,0.7,227,53.03,12.2,788,N/A
2019,4,4,2,30,0,0,0,0.5,239,54.65,11.8,788,N/A
2019,4,4,3,30,0,0,0,0.4,267,57.14,11.2,788,N/A
2019,4,4,4,30,0,0,0,0.4,297,60.4,10.5,788,N/A
2019,4,4,5,30,0,0,0,0.5,312,62.89,9.9,788,N/A
2019,4,4,6,30,8,44,8,0.6,300,56.91,11.3,789,N/A
2019,4,4,7,30,73,503,193,0.8,292,44.95,15.4,789,N/A
2019,4,4,8,30,108,733,451,0.6,289,31.32,19.9,789,N/A
2019,4,4,9,30,128,847,694,0.5,247,21.46,23.2,789,N/A
2019,4,4,10,30,141,903,887,0.8,221,17.45,25.4,789,N/A
2019,4,4,11,30,156,919,1010,1,238,15.22,27,788,N/A
2019,4,4,12,30,447,527,959,1.2,259,14.05,28,787,N/A
2019,4,4,13,30,402,561,935,1.2,277,13.57,28.5,786,N/A
2019,4,4,14,30,443,269,676,1.3,291,13.85,28.3,786,N/A
2019,4,4,15,30,257,137,356,1.3,302,14.95,27.3,785,N/A
2019,4,4,16,30,157,55,187,1.3,315,17.05,25.7,786,N/A
2019,4,4,17,30,101,73,124,1.3,323,19.05,24.7,786,N/A
2019,4,4,18,30,17,27,19,0.6,344,29.73,20.2,786,N/A
2019,4,4,19,30,0,0,0,0.4,341,37.35,18.1,787,N/A
2019,4,4,20,30,0,0,0,0.5,322,41.27,16.8,787,N/A
2019,4,4,21,30,0,0,0,0.6,305,44.29,15.8,788,N/A
2019,4,4,22,30,0,0,0,0.7,300,46.29,15,788,N/A
2019,4,4,23,30,0,0,0,0.6,305,47.34,14.4,787,N/A
2019,4,5,0,30,0,0,0,0.4,164,48.19,13.8,787,N/A
2019,4,5,1,30,0,0,0,0.3,67,50.36,12.9,786,N/A
2019,4,5,2,30,0,0,0,0.4,134,53,12,786,N/A
2019,4,5,3,30,0,0,0,0.4,162,55.54,11.5,786,N/A
2019,4,5,4,30,0,0,0,0.4,176,58.29,11.2,786,N/A
2019,4,5,5,30,0,0,0,0.6,178,60.68,11,786,N/A
2019,4,5,6,30,7,20,7,0.9,182,57.14,12.2,786,N/A
2019,4,5,7,30,89,286,158,1.4,207,46.38,15.8,787,N/A
2019,4,5,8,30,127,653,435,1.5,225,33.62,19.9,787,N/A
2019,4,5,9,30,173,727,661,1.5,217,25.58,23,787,N/A
2019,4,5,10,30,354,507,774,1.6,206,21.62,25.1,787,N/A
2019,4,5,11,30,490,290,760,1.9,205,19.46,26.6,786,N/A
2019,4,5,12,30,526,203,723,2.1,207,18.64,27.3,785,N/A
2019,4,5,13,30,488,360,830,2.4,213,18.77,27.3,785,N/A
2019,4,5,14,30,208,14,220,2.5,221,20.24,26.3,784,N/A
2019,4,5,15,30,213,22,229,2.5,228,22.51,24.9,784,N/A
2019,4,5,16,30,230,295,389,2.1,234,25.01,23.4,784,N/A
2019,4,5,17,30,74,47,89,1.9,237,26.13,22.8,784,N/A
2019,4,5,18,30,11,0,11,0.8,246,36.15,19,785,N/A
2019,4,5,19,30,0,0,0,0.7,246,42.23,17.4,786,N/A
2019,4,5,20,30,0,0,0,0.8,242,43.89,16.6,786,N/A
2019,4,5,21,30,0,0,0,0.9,236,44.97,15.9,786,N/A
2019,4,5,22,30,0,0,0,0.9,227,47.17,15,786,N/A
2019,4,5,23,30,0,0,0,0.8,223,51.35,13.9,786,N/A
2019,4,6,0,30,0,0,0,0.7,223,55.21,13.2,786,N/A
2019,4,6,1,30,0,0,0,0.6,220,58.72,12.7,786,N/A
2019,4,6,2,30,0,0,0,0.5,207,62.03,12.3,785,N/A
2019,4,6,3,30,0,0,0,0.4,188,65.02,11.9,785,N/A
2019,4,6,4,30,0,0,0,0.3,177,67.87,11.4,785,N/A
2019,4,6,5,30,0,0,0,0.2,219,68.74,11.3,785,N/A
2019,4,6,6,30,8,28,8,0.5,249,62.8,12.7,785,N/A
2019,4,6,7,30,90,379,183,1,246,50.33,16.3,786,N/A
2019,4,6,8,30,145,595,427,1.5,248,35.38,20,786,N/A
2019,4,6,9,30,200,658,643,1.7,235,26.96,22.5,786,N/A
2019,4,6,10,30,339,485,742,2,229,24.45,24.3,786,N/A
2019,4,6,11,30,369,533,866,2.3,226,23.32,25.3,785,N/A
2019,4,6,12,30,408,106,511,2.5,224,23.18,25.6,785,N/A
2019,4,6,13,30,488,274,749,2.8,226,24.12,25.2,784,N/A
2019,4,6,14,30,426,273,663,2.9,229,25.85,24.4,784,N/A
2019,4,6,15,30,326,188,463,2.9,234,27.41,23.5,784,N/A
2019,4,6,16,30,237,271,383,2.8,239,28.23,22.7,784,N/A
2019,4,6,17,30,30,0,30,2.7,241,28.18,22.3,784,N/A
2019,4,6,18,30,7,0,7,1.2,239,36.62,18.3,784,N/A
2019,4,6,19,30,0,0,0,0.8,232,42.07,16.3,785,N/A
2019,4,6,20,30,0,0,0,0.9,231,43.91,15.3,786,N/A
2019,4,6,21,30,0,0,0,1.1,235,45.37,14.5,786,N/A
2019,4,6,22,30,0,0,0,1.1,236,47.3,13.7,786,N/A
2019,4,6,23,30,0,0,0,1.1,227,48.27,13.4,786,N/A
2019,4,7,0,30,0,0,0,0.9,213,49.08,13.2,785,N/A
2019,4,7,1,30,0,0,0,0.8,202,50.21,12.9,785,N/A
2019,4,7,2,30,0,0,0,0.6,199,51.24,12.6,784,N/A
2019,4,7,3,30,0,0,0,0.6,204,52.07,12.3,784,N/A
2019,4,7,4,30,0,0,0,0.6,212,52.62,12,785,N/A
2019,4,7,5,30,0,0,0,0.5,213,52.21,11.9,785,N/A
2019,4,7,6,30,9,32,9,0.8,207,47.35,13.2,785,N/A
2019,4,7,7,30,80,453,192,1.3,216,39.25,16.3,786,N/A
2019,4,7,8,30,107,743,461,1.8,223,29.68,19.5,786,N/A
2019,4,7,9,30,127,848,700,2.1,219,23.53,22,786,N/A
2019,4,7,10,30,176,843,878,2.2,219,20.01,24,786,N/A
2019,4,7,11,30,354,637,949,2.2,222,17.25,25.8,785,N/A
2019,4,7,12,30,393,601,979,2.2,226,15.5,27.1,785,N/A
2019,4,7,13,30,220,834,1015,2.2,229,14.52,27.8,784,N/A
2019,4,7,14,30,246,723,874,2.1,232,14.26,27.8,784,N/A
2019,4,7,15,30,216,683,713,2,235,14.59,27.1,784,N/A
2019,4,7,16,30,217,349,405,1.8,239,15.56,25.8,783,N/A
2019,4,7,17,30,107,101,139,1.6,242,16.53,24.9,783,N/A
2019,4,7,18,30,23,5,23,0.6,239,25.76,20,784,N/A
2019,4,7,19,30,0,0,0,0.4,231,32.47,17.7,785,N/A
2019,4,7,20,30,0,0,0,0.5,223,36.28,16.3,785,N/A
2019,4,7,21,30,0,0,0,0.6,231,39.44,15.1,786,N/A
2019,4,7,22,30,0,0,0,0.6,250,42.95,14,786,N/A
2019,4,7,23,30,0,0,0,0.7,268,46.54,13.2,786,N/A
2019,4,8,0,30,0,0,0,0.7,289,49.28,12.7,786,N/A
2019,4,8,1,30,0,0,0,0.8,320,51.18,12.3,785,N/A
2019,4,8,2,30,0,0,0,0.8,342,54.5,11.6,785,N/A
2019,4,8,3,30,0,0,0,0.8,351,60.34,10.6,785,N/A
2019,4,8,4,30,0,0,0,0.8,179,66.83,9.9,785,N/A
2019,4,8,5,30,0,0,0,0.8,9,73.41,9.6,786,N/A
2019,4,8,6,30,9,40,10,1.2,19,70.24,11.4,786,N/A
2019,4,8,7,30,87,437,197,1.4,19,57.73,15.3,786,N/A
2019,4,8,8,30,126,681,453,1.2,186,42.35,19.3,787,N/A
2019,4,8,9,30,149,797,690,1.1,359,28.96,22.5,787,N/A
2019,4,8,10,30,166,856,880,0.9,352,22.61,24.8,787,N/A
2019,4,8,11,30,181,879,1004,0.9,324,19.44,26.4,786,N/A
2019,4,8,12,30,307,646,938,1.1,293,17.66,27.4,785,N/A
2019,4,8,13,30,355,523,854,1.5,280,16.75,27.8,785,N/A
2019,4,8,14,30,386,225,582,1.7,279,16.84,27.4,784,N/A
2019,4,8,15,30,116,7,121,1.7,284,18.23,26.2,784,N/A
2019,4,8,16,30,181,66,217,1.5,298,21.27,24.3,784,N/A
2019,4,8,17,30,69,94,99,1.3,308,24.24,23.1,785,N/A
2019,4,8,18,30,12,7,13,1.1,193,36.32,18.7,786,N/A
2019,4,8,19,30,0,0,0,1.2,33,45.72,16.6,786,N/A
2019,4,8,20,30,0,0,0,1.1,36,51.47,15.4,787,N/A
2019,4,8,21,30,0,0,0,1,36,58.45,14.4,787,N/A
2019,4,8,22,30,0,0,0,0.9,35,65.52,13.6,787,N/A
2019,4,8,23,30,0,0,0,0.9,32,72.03,12.8,787,N/A
2019,4,9,0,30,0,0,0,1,29,76.71,12.3,787,N/A
2019,4,9,1,30,0,0,0,1.1,30,80.69,11.9,787,N/A
2019,4,9,2,30,0,0,0,1.1,33,83.56,11.6,786,N/A
2019,4,9,3,30,0,0,0,1,36,84.8,11.6,786,N/A
2019,4,9,4,30,0,0,0,0.9,43,86.13,11.5,786,N/A
2019,4,9,5,30,0,0,0,0.7,52,87.09,11.3,786,N/A
2019,4,9,6,30,8,14,8,0.8,54,81.37,12.2,787,N/A
2019,4,9,7,30,74,103,100,1.2,35,68.69,14.8,787,N/A
2019,4,9,8,30,130,668,452,1.7,12,52.27,18,787,N/A
2019,4,9,9,30,142,810,694,2,5,37.21,20.8,787,N/A
2019,4,9,10,30,155,872,884,2.1,3,29.43,22.8,787,N/A
2019,4,9,11,30,496,246,727,2.1,1,24.62,24.2,786,N/A
2019,4,9,12,30,482,148,627,2.2,1,21.32,25.3,786,N/A
2019,4,9,13,30,383,600,956,2.2,1,19.5,25.8,785,N/A
2019,4,9,14,30,437,262,665,2.2,2,18.66,25.8,784,N/A
2019,4,9,15,30,274,493,633,2.2,5,18.44,25.3,784,N/A
2019,4,9,16,30,127,727,520,2.1,9,19.03,24.1,784,N/A
2019,4,9,17,30,83,612,278,2.1,11,19.27,23.4,784,N/A
2019,4,9,18,30,31,162,44,1.4,24,29.55,18.6,785,N/A
2019,4,9,19,30,0,0,0,1.1,33,36.43,16.1,785,N/A
2019,4,9,20,30,0,0,0,0.9,40,40.65,14.6,786,N/A
2019,4,9,21,30,0,0,0,0.6,46,44.96,13.5,787,N/A
2019,4,9,22,30,0,0,0,0.5,60,47.57,13,787,N/A
2019,4,9,23,30,0,0,0,0.5,90,48.64,12.6,787,N/A
2019,4,10,0,30,0,0,0,0.6,121,49.9,12,787,N/A
2019,4,10,1,30,0,0,0,0.7,136,51.38,11.3,786,N/A
2019,4,10,2,30,0,0,0,0.7,138,53,10.7,786,N/A
2019,4,10,3,30,0,0,0,0.7,138,55.07,10.2,785,N/A
2019,4,10,4,30,0,0,0,0.6,135,57.34,9.9,785,N/A
2019,4,10,5,30,0,0,0,0.5,135,59.23,9.8,786,N/A
2019,4,10,6,30,15,116,17,0.5,170,53.95,11.5,786,N/A
2019,4,10,7,30,60,664,231,0.8,242,41.57,15.8,786,N/A
2019,4,10,8,30,80,865,500,1.3,294,23.86,20.2,786,N/A
2019,4,10,9,30,91,955,744,1.7,310,14.3,23.2,786,N/A
2019,4,10,10,30,100,1000,939,1.6,311,11.68,25.3,786,N/A
2019,4,10,11,30,108,1013,1060,1.5,309,10.34,27,785,N/A
2019,4,10,12,30,114,1015,1109,1.5,302,9.77,28.1,784,N/A
2019,4,10,13,30,117,997,1071,1.5,293,9.71,28.7,783,N/A
2019,4,10,14,30,118,962,956,1.6,284,10.25,28.6,783,N/A
2019,4,10,15,30,114,904,774,1.8,277,11.08,28,782,N/A
2019,4,10,16,30,107,797,539,1.9,269,12.51,26.6,782,N/A
2019,4,10,17,30,117,261,201,2,265,13.95,25.7,782,N/A
2019,4,10,18,30,27,76,33,1.3,250,23.26,20.3,783,N/A
2019,4,10,19,30,0,0,0,1.2,240,29.76,17.3,784,N/A
2019,4,10,20,30,0,0,0,1.3,234,33.75,15.5,784,N/A
2019,4,10,21,30,0,0,0,1.3,230,36.34,14.2,784,N/A
2019,4,10,22,30,0,0,0,1.4,228,38.24,13.2,784,N/A
2019,4,10,23,30,0,0,0,1.5,226,39.92,12.3,784,N/A
2019,4,11,0,30,0,0,0,1.5,225,40.62,11.7,784,N/A
2019,4,11,1,30,0,0,0,1.5,226,41.29,11.2,783,N/A
2019,4,11,2,30,0,0,0,1.4,227,42.05,10.8,783,N/A
2019,4,11,3,30,0,0,0,1.2,230,42.68,10.5,783,N/A
2019,4,11,4,30,0,0,0,1.1,236,42.98,10.2,783,N/A
2019,4,11,5,30,0,0,0,1,245,42.34,10.2,783,N/A
2019,4,11,6,30,14,120,17,1.3,249,36.61,12.2,784,N/A
2019,4,11,7,30,61,645,229,1.9,252,27.55,16.6,784,N/A
2019,4,11,8,30,84,842,495,2.3,251,19.85,20.8,784,N/A
2019,4,11,9,30,99,932,738,2.5,244,15.04,24,784,N/A
2019,4,11,10,30,110,976,930,2.6,244,12.54,26.2,784,N/A
2019,4,11,11,30,118,990,1050,2.7,247,10.97,27.8,783,N/A
2019,4,11,12,30,126,990,1097,2.8,250,10.17,28.8,783,N/A
2019,4,11,13,30,129,972,1060,2.8,252,9.97,29.1,782,N/A
2019,4,11,14,30,132,937,949,2.9,252,10.11,28.9,781,N/A
2019,4,11,15,30,160,788,735,2.9,251,10.65,28.1,781,N/A
2019,4,11,16,30,113,786,539,2.8,249,11.81,26.6,781,N/A
2019,4,11,17,30,85,609,280,2.8,248,12.87,25.6,781,N/A
2019,4,11,18,30,31,218,49,1.5,241,21.04,19.9,782,N/A
2019,4,11,19,30,0,0,0,1.3,234,27.31,17,783,N/A
2019,4,11,20,30,0,0,0,1.3,227,30.63,15.4,783,N/A
2019,4,11,21,30,0,0,0,1.4,219,33.83,14.1,783,N/A
2019,4,11,22,30,0,0,0,1.3,212,36.27,13.1,783,N/A
2019,4,11,23,30,0,0,0,1.3,210,39.05,12.2,783,N/A
2019,4,12,0,30,0,0,0,1.2,210,41.41,11.5,783,N/A
2019,4,12,1,30,0,0,0,1.1,209,43.25,11,783,N/A
2019,4,12,2,30,0,0,0,1.1,202,44.9,10.5,782,N/A
2019,4,12,3,30,0,0,0,1.1,195,45.95,10,782,N/A
2019,4,12,4,30,0,0,0,1.1,194,46.58,9.5,782,N/A
2019,4,12,5,30,0,0,0,1.1,196,46.26,9.3,782,N/A
2019,4,12,6,30,16,134,19,1.4,196,39.57,11.4,782,N/A
2019,4,12,7,30,61,673,238,2.1,203,29.45,16.1,782,N/A
2019,4,12,8,30,80,868,506,2.8,210,18.58,20.5,783,N/A
2019,4,12,9,30,91,957,750,3.2,212,13.97,23.4,783,N/A
2019,4,12,10,30,98,1004,944,3.3,213,11.76,25.5,783,N/A
2019,4,12,11,30,105,1025,1071,3.5,213,10.12,27.2,783,N/A
2019,4,12,12,30,109,1029,1120,3.7,213,9.14,28.2,782,N/A
2019,4,12,13,30,106,1020,1084,3.9,215,8.56,28.7,781,N/A
2019,4,12,14,30,127,964,968,4,218,8.35,28.5,781,N/A
2019,4,12,15,30,95,962,798,4.1,221,8.47,27.7,781,N/A
2019,4,12,16,30,81,893,566,4,223,9.02,26.1,781,N/A
2019,4,12,17,30,83,597,275,3.9,224,9.47,25.2,781,N/A
2019,4,12,18,30,30,221,48,2,222,15.23,19.4,781,N/A
2019,4,12,19,30,0,0,0,1.5,217,21.07,16.7,782,N/A
2019,4,12,20,30,0,0,0,1.7,217,22.92,15.8,782,N/A
2019,4,12,21,30,0,0,0,1.8,220,26.47,14.6,782,N/A
2019,4,12,22,30,0,0,0,1.7,218,32.64,13.1,782,N/A
2019,4,12,23,30,0,0,0,1.7,215,38.75,12,782,N/A
2019,4,13,0,30,0,0,0,1.7,212,44.41,11.2,782,N/A
2019,4,13,1,30,0,0,0,1.7,209,49.15,10.7,782,N/A
2019,4,13,2,30,0,0,0,1.6,205,52.8,10.3,781,N/A
2019,4,13,3,30,0,0,0,1.5,203,55.07,10,781,N/A
2019,4,13,4,30,0,0,0,1.4,202,56.72,9.6,781,N/A
2019,4,13,5,30,0,0,0,1.4,201,56.79,9.4,782,N/A
2019,4,13,6,30,17,176,22,1.6,203,50.01,10.8,782,N/A
2019,4,13,7,30,54,735,249,2.1,212,37.26,14.4,782,N/A
2019,4,13,8,30,98,790,487,2.8,227,21.32,18.6,783,N/A
2019,4,13,9,30,268,526,631,3.3,235,10.24,22.5,783,N/A
2019,4,13,10,30,232,777,888,3.6,239,6.68,25.4,783,N/A
2019,4,13,11,30,143,967,1056,3.7,243,5.28,27.5,782,N/A
2019,4,13,12,30,165,945,1094,3.6,247,4.85,28.6,782,N/A
2019,4,13,13,30,188,896,1048,3.4,250,4.85,28.9,781,N/A
2019,4,13,14,30,173,882,943,3.2,255,5.08,28.7,781,N/A
2019,4,13,15,30,140,872,778,3.1,260,5.5,27.9,781,N/A
2019,4,13,16,30,123,772,543,2.8,265,6.3,26.3,781,N/A
2019,4,13,17,30,91,602,285,2.7,267,7.3,25.3,781,N/A
2019,4,13,18,30,33,229,52,1.2,266,15.81,18.9,782,N/A
2019,4,13,19,30,0,0,0,1.1,267,22.45,16.2,782,N/A
2019,4,13,20,30,0,0,0,1.1,276,25.51,15.1,783,N/A
2019,4,13,21,30,0,0,0,1,291,27.8,14.1,783,N/A
